Cluster,ID,Description,GeneRatio,BgRatio,pvalue,p.adjust,qvalue,geneID,Count
cluster2,GO:0046700,heterocycle catabolic process,80/2331,490/20876,3.1371237116028876e-4,0.003948788560590845,0.0031035739767315907,AT3G54320/AT1G11840/AT1G32230/AT5G53460/AT3G22170/AT1G16540/AT4G16420/AT1G07890/AT5G56350/AT5G11840/AT1G17680/AT3G11960/AT5G25060/AT4G38630/AT2G44350/AT1G74560/AT1G03280/AT1G06230/AT3G27925/AT5G38710/AT1G33980/AT2G05710/AT3G04120/AT5G14580/AT1G53240/AT5G43940/AT3G56860/AT5G60920/AT3G54230/AT1G26110/AT2G19810/AT1G20780/AT5G22250/AT2G13560/AT3G13340/AT4G32850/AT4G33210/AT1G49500/AT1G56450/AT4G23100/AT1G70610/AT3G06620/AT1G07530/AT5G42220/AT1G08930/AT1G67580/AT1G26580/AT2G38800/AT2G44060/AT1G51800/AT3G19553/AT4G31390/AT2G19950/AT2G18690/AT3G57300/AT2G26670/AT3G53420/AT1G07990/AT5G12400/AT3G60820/AT5G13530/AT5G23080/AT5G26600/AT3G25840/AT3G05210/AT1G73750/AT4G10070/AT5G53350/AT4G22310/AT5G37370/AT1G06040/AT3G45190/AT1G52200/AT2G20960/AT1G62250/AT5G55610/AT1G17520/AT1G26630/AT5G61580/AT1G27450,80
cluster2,GO:0042742,defense response to bacterium,68/2331,402/20876,3.1419387019341547e-4,0.003948788560590845,0.0031035739767315907,AT4G23270/AT1G32230/AT3G48090/AT1G16540/AT4G16890/AT4G23190/AT1G07640/AT2G22300/AT4G37460/AT3G52400/AT4G12720/AT2G20890/AT1G29690/AT2G40000/AT5G19280/AT1G69370/AT3G05200/AT1G33980/AT3G21630/AT1G51660/AT3G11840/AT1G66340/AT4G20260/AT1G53240/AT5G24360/AT2G38470/AT3G20770/AT5G60600/AT5G46180/AT3G59700/AT5G22250/AT5G06320/AT1G66880/AT3G56710/AT4G23100/AT3G45640/AT2G35930/AT5G44510/AT2G27040/AT3G11820/AT3G43300/AT1G21250/AT3G01830/AT5G45250/AT2G39940/AT5G01540/AT4G31550/AT4G33430/AT1G28380/AT5G45260/AT3G15210/AT3G44670/AT4G26070/AT1G33520/AT2G37630/AT4G31800/AT2G36740/AT5G45110/AT2G01830/AT1G22070/AT1G80840/AT2G47730/AT4G33925/AT5G59890/AT1G26630/AT1G16880/AT5G55450/AT3G14130,68
cluster2,GO:0030422,production of siRNA involved in RNA interference,30/2331,140/20876,3.2387280072112824e-4,0.00403156865246674,0.0031686354848359994,AT1G80070/AT3G04680/AT1G32490/AT1G52310/AT2G06210/AT5G23570/AT5G15920/AT2G27170/AT1G48410/AT3G53500/AT1G01040/AT2G27840/AT1G13220/AT3G54230/AT1G24450/AT2G04660/AT1G34355/AT2G27040/AT1G67140/AT2G28290/AT3G57300/AT4G02680/AT5G23080/AT4G32620/AT5G09860/AT2G31320/AT1G55310/AT3G12550/AT2G47230/AT2G35550,30
cluster2,GO:0016246,RNA interference,36/2331,179/20876,3.259129337130974e-4,0.00403156865246674,0.0031686354848359994,AT1G80070/AT4G16420/AT3G04680/AT3G54350/AT1G32490/AT1G52310/AT3G20150/AT2G06210/AT5G23570/AT5G15920/AT4G37460/AT2G17410/AT2G27170/AT1G48410/AT5G18620/AT3G53500/AT1G01040/AT2G27840/AT1G13220/AT3G54230/AT1G24450/AT2G04660/AT1G34355/AT2G27040/AT1G67140/AT2G28290/AT3G57300/AT4G02680/AT5G23080/AT4G32620/AT5G09860/AT2G31320/AT1G55310/AT3G12550/AT2G47230/AT2G35550,36
cluster2,GO:0051172,negative regulation of nitrogen compound metabolic process,78/2331,478/20876,3.7633238533597006e-4,0.004618892010646945,0.0036302457894662244,AT5G03545/AT5G55820/AT1G80070/AT4G16420/AT3G54350/AT1G32490/AT1G52310/AT3G20150/AT4G02070/AT2G06210/AT4G21670/AT1G73010/AT2G42810/AT2G32700/AT3G04530/AT4G37460/AT2G17410/AT4G11660/AT5G18230/AT1G18040/AT3G19150/AT1G48410/AT1G27730/AT2G46830/AT4G31240/AT2G23740/AT3G10550/AT5G38640/AT5G18620/AT4G12560/AT3G56860/AT3G58650/AT1G01040/AT1G13220/AT3G54230/AT5G22650/AT1G26110/AT5G13180/AT1G01510/AT1G05000/AT1G34355/AT2G27040/AT3G06110/AT2G28290/AT2G34720/AT1G22990/AT1G13260/AT3G57300/AT3G20910/AT1G71860/AT1G02310/AT2G17560/AT4G31880/AT4G22260/AT5G57050/AT2G18290/AT2G35630/AT2G31320/AT3G15210/AT2G42120/AT5G19310/AT3G05630/AT5G02800/AT4G39680/AT2G37630/AT1G04550/AT5G02810/AT2G35270/AT5G22010/AT2G36080/AT3G20710/AT1G70180/AT5G44280/AT1G47230/AT3G52540/AT3G17040/AT5G13790/AT3G12550,78
cluster2,GO:0000375,"RNA splicing, via transesterification reactions",25/2331,110/20876,3.9031829452092735e-4,0.004716846466864437,0.0037072336799437076,AT3G04680/AT2G06210/AT1G22910/AT2G37340/AT5G63370/AT5G53180/AT4G04940/AT3G53500/AT3G54230/AT1G09140/AT3G01150/AT4G31580/AT5G16180/AT1G33470/AT1G55310/AT5G47620/AT2G16940/AT4G20440/AT5G51300/AT4G39260/AT3G46210/AT1G16610/AT3G11400/AT5G61880/AT2G35550,25
cluster2,GO:0000377,"RNA splicing, via transesterification reactions with bulged adenosine as nucleophile",25/2331,110/20876,3.9031829452092735e-4,0.004716846466864437,0.0037072336799437076,AT3G04680/AT2G06210/AT1G22910/AT2G37340/AT5G63370/AT5G53180/AT4G04940/AT3G53500/AT3G54230/AT1G09140/AT3G01150/AT4G31580/AT5G16180/AT1G33470/AT1G55310/AT5G47620/AT2G16940/AT4G20440/AT5G51300/AT4G39260/AT3G46210/AT1G16610/AT3G11400/AT5G61880/AT2G35550,25
cluster2,GO:0034655,nucleobase-containing compound catabolic process,59/2331,341/20876,4.220081794384298e-4,0.005060876716776895,0.0039776263116213595,AT3G54320/AT1G11840/AT1G32230/AT5G53460/AT3G22170/AT1G16540/AT4G16420/AT1G07890/AT5G56350/AT1G17680/AT3G11960/AT5G25060/AT4G38630/AT2G44350/AT1G74560/AT1G03280/AT1G06230/AT1G33980/AT2G05710/AT3G04120/AT5G14580/AT1G53240/AT3G56860/AT5G60920/AT3G54230/AT1G26110/AT5G22250/AT2G13560/AT3G13340/AT4G32850/AT4G33210/AT1G56450/AT4G23100/AT3G06620/AT1G07530/AT5G42220/AT1G67580/AT1G26580/AT2G44060/AT2G19950/AT3G57300/AT3G53420/AT1G07990/AT5G12400/AT3G60820/AT5G13530/AT5G23080/AT3G25840/AT3G05210/AT4G10070/AT4G22310/AT5G37370/AT1G06040/AT3G45190/AT5G55610/AT1G17520/AT1G26630/AT5G61580/AT1G27450,59
cluster2,GO:0019439,aromatic compound catabolic process,79/2331,488/20876,4.43881581390308e-4,0.005243142589204315,0.0041208792637184915,AT3G54320/AT1G11840/AT1G32230/AT5G53460/AT3G22170/AT1G16540/AT4G16420/AT1G07890/AT5G56350/AT5G11840/AT1G17680/AT3G11960/AT5G25060/AT4G38630/AT2G44350/AT1G74560/AT1G03280/AT1G06230/AT3G27925/AT1G33980/AT2G05710/AT3G04120/AT5G14580/AT1G53240/AT5G43940/AT3G56860/AT5G60920/AT3G54230/AT1G26110/AT2G19810/AT1G20780/AT5G22250/AT2G13560/AT3G13340/AT4G32850/AT4G33210/AT1G49500/AT1G56450/AT4G23100/AT1G70610/AT3G06620/AT1G07530/AT5G42220/AT1G08930/AT1G67580/AT1G26580/AT2G38800/AT2G44060/AT1G51800/AT3G19553/AT4G31390/AT2G19950/AT2G18690/AT3G57300/AT2G26670/AT3G53420/AT1G07990/AT5G12400/AT3G60820/AT5G13530/AT5G23080/AT5G26600/AT3G25840/AT3G05210/AT1G73750/AT4G10070/AT5G53350/AT4G22310/AT5G37370/AT1G06040/AT3G45190/AT1G52200/AT2G20960/AT1G62250/AT5G55610/AT1G17520/AT1G26630/AT5G61580/AT1G27450,79
cluster2,GO:0044270,cellular nitrogen compound catabolic process,79/2331,488/20876,4.43881581390308e-4,0.005243142589204315,0.0041208792637184915,AT3G54320/AT1G11840/AT1G32230/AT5G53460/AT3G22170/AT1G16540/AT4G16420/AT1G07890/AT5G56350/AT5G11840/AT1G17680/AT3G11960/AT5G25060/AT4G38630/AT2G44350/AT1G74560/AT1G03280/AT1G06230/AT3G27925/AT1G33980/AT2G05710/AT3G04120/AT5G14580/AT1G53240/AT5G43940/AT3G56860/AT5G60920/AT3G54230/AT1G26110/AT2G19810/AT1G20780/AT5G22250/AT2G13560/AT3G13340/AT4G32850/AT4G33210/AT1G49500/AT1G56450/AT4G23100/AT1G70610/AT3G06620/AT1G07530/AT5G42220/AT1G08930/AT1G67580/AT1G26580/AT2G38800/AT2G44060/AT1G51800/AT3G19553/AT4G31390/AT2G19950/AT2G18690/AT3G57300/AT2G26670/AT3G53420/AT1G07990/AT5G12400/AT3G60820/AT5G13530/AT5G23080/AT5G26600/AT3G25840/AT3G05210/AT1G73750/AT4G10070/AT5G53350/AT4G22310/AT5G37370/AT1G06040/AT3G45190/AT1G52200/AT2G20960/AT1G62250/AT5G55610/AT1G17520/AT1G26630/AT5G61580/AT1G27450,79
cluster2,GO:1901361,organic cyclic compound catabolic process,80/2331,496/20876,4.596743666671433e-4,0.005332724573321536,0.004191286759694571,AT3G54320/AT1G11840/AT1G32230/AT5G53460/AT3G22170/AT1G16540/AT4G16420/AT1G07890/AT5G56350/AT5G11840/AT1G17680/AT3G11960/AT5G25060/AT4G38630/AT2G44350/AT1G74560/AT1G03280/AT1G06230/AT3G27925/AT5G38710/AT1G33980/AT2G05710/AT3G04120/AT5G14580/AT1G53240/AT5G43940/AT3G56860/AT5G60920/AT3G54230/AT1G26110/AT2G19810/AT1G20780/AT5G22250/AT2G13560/AT3G13340/AT4G32850/AT4G33210/AT1G49500/AT1G56450/AT4G23100/AT1G70610/AT3G06620/AT1G07530/AT5G42220/AT1G08930/AT1G67580/AT1G26580/AT2G38800/AT2G44060/AT1G51800/AT3G19553/AT4G31390/AT2G19950/AT2G18690/AT3G57300/AT2G26670/AT3G53420/AT1G07990/AT5G12400/AT3G60820/AT5G13530/AT5G23080/AT5G26600/AT3G25840/AT3G05210/AT1G73750/AT4G10070/AT5G53350/AT4G22310/AT5G37370/AT1G06040/AT3G45190/AT1G52200/AT2G20960/AT1G62250/AT5G55610/AT1G17520/AT1G26630/AT5G61580/AT1G27450,80
cluster2,GO:0006397,mRNA processing,28/2331,130/20876,4.6164897643012664e-4,0.005332724573321536,0.004191286759694571,AT3G04680/AT2G06210/AT1G22910/AT2G37340/AT5G64960/AT5G63370/AT5G53180/AT4G04940/AT3G53500/AT3G54230/AT4G24740/AT1G09140/AT3G01150/AT4G31580/AT3G09100/AT1G33470/AT1G62930/AT1G55310/AT5G47620/AT2G16940/AT4G20440/AT5G51300/AT4G39260/AT3G46210/AT1G16610/AT3G11400/AT5G61880/AT2G35550,28
cluster2,GO:0035196,production of miRNAs involved in gene silencing by miRNA,28/2331,130/20876,4.6164897643012664e-4,0.005332724573321536,0.004191286759694571,AT1G80070/AT3G04680/AT1G32490/AT1G52310/AT2G06210/AT5G23570/AT5G15920/AT2G27170/AT1G48410/AT3G53500/AT1G01040/AT1G13220/AT3G54230/AT1G24450/AT2G04660/AT1G34355/AT2G27040/AT1G67140/AT2G28290/AT3G57300/AT4G02680/AT5G23080/AT4G32620/AT2G31320/AT1G55310/AT3G12550/AT2G47230/AT2G35550,28
cluster2,GO:0031324,negative regulation of cellular metabolic process,80/2331,497/20876,4.892396254368777e-4,0.005610185777819962,0.004409359052151038,AT5G03545/AT5G55820/AT1G80070/AT4G16420/AT3G54350/AT1G32490/AT1G52310/AT3G20150/AT4G02070/AT2G06210/AT4G21670/AT1G73010/AT2G42810/AT2G32700/AT3G04530/AT4G37460/AT2G17410/AT2G30950/AT4G11660/AT5G18230/AT1G18040/AT3G19150/AT1G48410/AT1G27730/AT2G46830/AT4G31240/AT2G23740/AT3G10550/AT5G38640/AT5G18620/AT3G56860/AT3G58650/AT1G01040/AT1G13220/AT3G54230/AT5G22650/AT1G26110/AT1G20780/AT5G13180/AT1G01510/AT1G05000/AT1G34355/AT2G27040/AT3G06110/AT2G28290/AT2G34720/AT1G22990/AT1G13260/AT3G57300/AT3G20910/AT1G71860/AT1G02310/AT2G17560/AT1G50030/AT4G31880/AT4G22260/AT5G57050/AT2G18290/AT2G35630/AT2G31320/AT3G15210/AT2G42120/AT5G19310/AT3G05630/AT5G02800/AT4G39680/AT2G37630/AT1G04550/AT5G02810/AT2G35270/AT5G22010/AT2G36080/AT3G20710/AT1G70180/AT5G44280/AT1G47230/AT3G52540/AT3G17040/AT5G13790/AT3G12550,80
cluster2,GO:0031050,dsRNA processing,30/2331,144/20876,5.350409281259268e-4,0.00604711725241605,0.00475276795677177,AT1G80070/AT3G04680/AT1G32490/AT1G52310/AT2G06210/AT5G23570/AT5G15920/AT2G27170/AT1G48410/AT3G53500/AT1G01040/AT2G27840/AT1G13220/AT3G54230/AT1G24450/AT2G04660/AT1G34355/AT2G27040/AT1G67140/AT2G28290/AT3G57300/AT4G02680/AT5G23080/AT4G32620/AT5G09860/AT2G31320/AT1G55310/AT3G12550/AT2G47230/AT2G35550,30
cluster2,GO:0070918,production of small RNA involved in gene silencing by RNA,30/2331,144/20876,5.350409281259268e-4,0.00604711725241605,0.00475276795677177,AT1G80070/AT3G04680/AT1G32490/AT1G52310/AT2G06210/AT5G23570/AT5G15920/AT2G27170/AT1G48410/AT3G53500/AT1G01040/AT2G27840/AT1G13220/AT3G54230/AT1G24450/AT2G04660/AT1G34355/AT2G27040/AT1G67140/AT2G28290/AT3G57300/AT4G02680/AT5G23080/AT4G32620/AT5G09860/AT2G31320/AT1G55310/AT3G12550/AT2G47230/AT2G35550,30
cluster2,GO:0051865,protein autoubiquitination,6/2331,11/20876,5.402626397537623e-4,0.00606251862180829,0.004764872755121529,AT5G59550/AT3G11840/AT3G52450/AT2G35930/AT3G46620/AT1G06770,6
cluster2,GO:0051128,regulation of cellular component organization,61/2331,360/20876,5.941177697181782e-4,0.0066195674909734605,0.005202688644116634,AT4G14147/AT1G16710/AT1G02080/AT4G33240/AT2G16740/AT3G15120/AT2G06210/AT4G01290/AT4G08920/AT3G20060/AT2G36850/AT1G69670/AT3G44600/AT5G25060/AT2G39360/AT3G46290/AT3G15180/AT1G48410/AT5G25150/AT2G23740/AT5G13300/AT4G20260/AT5G18620/AT4G13850/AT1G26110/AT5G15540/AT2G04660/AT1G01510/AT1G31650/AT3G43300/AT1G67580/AT3G26720/AT5G24740/AT2G35110/AT5G27540/AT1G63700/AT5G60040/AT5G12400/AT2G26650/AT1G50030/AT4G17140/AT5G56150/AT5G42190/AT4G39110/AT4G30200/AT2G18290/AT5G04320/AT5G19310/AT4G39680/AT5G12430/AT5G22010/AT3G20710/AT5G24630/AT1G70180/AT1G71930/AT1G49910/AT5G19360/AT5G20570/AT3G49830/AT5G07780/AT2G33560,61
cluster2,GO:0009870,"defense response signaling pathway, resistance gene-dependent",7/2331,15/20876,6.115282536469711e-4,0.006765569623094307,0.0053174398927197716,AT4G12720/AT5G60410/AT5G45250/AT3G18690/AT1G33520/AT4G23510/AT5G59890,7
cluster2,GO:0055069,zinc ion homeostasis,9/2331,24/20876,7.244496272855761e-4,0.007958813737521959,0.006255277238174317,AT2G46800/AT2G19110/AT1G27770/AT3G22910/AT2G28390/AT3G13320/AT5G01490/AT4G30110/AT5G57110,9
cluster2,GO:0042743,hydrogen peroxide metabolic process,57/2331,334/20876,7.383901755632552e-4,0.008055631707013013,0.006331371900114756,AT3G48090/AT4G32360/AT4G33240/AT2G31960/AT1G07640/AT1G07890/AT1G67080/AT3G52400/AT4G12720/AT4G34120/AT2G30950/AT5G25060/AT4G14220/AT1G29690/AT4G33150/AT1G11930/AT4G11330/AT4G35090/AT5G40170/AT3G43190/AT1G51660/AT3G11840/AT1G66340/AT1G80010/AT5G04550/AT2G38470/AT5G60600/AT5G50920/AT5G15540/AT1G66880/AT3G56710/AT3G45640/AT2G35930/AT3G11820/AT5G60170/AT1G67140/AT1G63940/AT3G01830/AT5G12400/AT2G47070/AT4G20380/AT1G43850/AT1G28380/AT4G30200/AT4G26070/AT2G13440/AT3G45190/AT5G16300/AT5G12430/AT1G22070/AT1G80840/AT1G24030/AT3G45260/AT2G43010/AT5G55450/AT5G39890/AT3G14130,57
cluster2,GO:0062012,regulation of small molecule metabolic process,15/2331,55/20876,7.702885016402456e-4,0.008345677490185005,0.006559335117415667,AT3G54320/AT1G69040/AT1G07640/AT2G41010/AT1G52340/AT1G29690/AT3G59410/AT3G18140/AT1G20780/AT4G01900/AT5G60410/AT3G47450/AT4G02680/AT4G20380/AT1G28380,15
cluster2,GO:0009247,glycolipid biosynthetic process,24/2331,109/20876,8.188184684312062e-4,0.008810711054146745,0.006924831027179561,AT5G03545/AT1G73010/AT2G21620/AT3G04530/AT2G02870/AT4G31240/AT3G43190/AT3G56040/AT3G02050/AT1G22990/AT3G62590/AT5G13080/AT1G02310/AT4G17650/AT3G05630/AT2G42600/AT4G31780/AT5G11110/AT1G73370/AT1G73160/AT1G04920/AT4G19460/AT4G10120/AT1G73170,24
cluster2,GO:0009696,salicylic acid metabolic process,41/2331,222/20876,8.26241581162358e-4,0.00883010560548343,0.006940074290751492,AT3G48090/AT5G17760/AT1G07640/AT2G41010/AT4G39670/AT3G52400/AT4G12720/AT1G29690/AT5G14930/AT1G66090/AT5G04540/AT3G21630/AT1G51660/AT3G11840/AT2G17220/AT1G07000/AT5G61010/AT2G38470/AT5G60600/AT1G76970/AT1G66880/AT3G56710/AT1G10340/AT3G45640/AT1G32130/AT3G11820/AT2G46400/AT5G60410/AT3G01830/AT4G35600/AT3G09830/AT5G02490/AT1G16670/AT4G23470/AT1G64610/AT1G28380/AT4G26070/AT5G45110/AT1G22070/AT1G80840/AT5G55450,41
cluster2,GO:0042538,hyperosmotic salinity response,32/2331,161/20876,8.375789723722659e-4,0.008890787605383985,0.0069877676713561016,AT1G28370/AT1G16540/AT3G57530/AT2G44840/AT4G17615/AT3G52400/AT3G11410/AT5G13220/AT3G14050/AT3G20290/AT1G27730/AT1G06390/AT5G65010/AT5G24590/AT5G46180/AT3G11820/AT2G46270/AT5G37850/AT5G27320/AT4G27410/AT1G17380/AT5G54490/AT2G43320/AT5G39610/AT1G29330/AT2G47000/AT5G57050/AT5G67080/AT2G17290/AT3G55610/AT5G64890/AT4G05100,32
cluster2,GO:0009733,response to auxin,69/2331,424/20876,8.54389643603227e-4,0.00900836328926624,0.007080176983020738,AT1G28370/AT4G02570/AT1G32230/AT1G16540/AT4G16890/AT4G16420/AT3G02260/AT4G32810/AT3G57530/AT2G44840/AT4G17615/AT3G52400/AT5G13220/AT3G14050/AT4G38630/AT1G70000/AT5G57560/AT3G21110/AT1G48410/AT4G23570/AT1G27730/AT2G46830/AT2G05710/AT5G54510/AT5G13300/AT1G66340/AT3G20770/AT4G14560/AT3G55320/AT4G03400/AT3G11820/AT2G46270/AT4G27410/AT2G39370/AT2G34720/AT1G17380/AT5G01490/AT1G28010/AT5G54490/AT5G50760/AT3G11220/AT5G13680/AT4G11280/AT5G39610/AT2G47000/AT5G56290/AT5G59780/AT5G06960/AT1G78100/AT4G20380/AT5G65670/AT2G17290/AT1G01060/AT3G05630/AT2G37630/AT1G04550/AT5G63190/AT2G35270/AT1G17520/AT5G64890/AT2G43010/AT3G28380/AT5G20570/AT5G13790/AT1G20470/AT2G01200/AT4G05100/AT1G56150/AT4G34800,69
cluster2,GO:0009084,glutamine family amino acid biosynthetic process,8/2331,20/20876,8.714045108634195e-4,0.009126509910442879,0.007173035026265202,AT5G53460/AT4G37670/AT1G52340/AT5G38710/AT5G46180/AT4G01900/AT3G55610/AT1G79900,8
cluster2,GO:0009741,response to brassinosteroid,25/2331,116/20876,8.974179532559278e-4,0.00927528687213857,0.0072899671687617976,AT1G19350/AT3G46290/AT1G22300/AT5G57560/AT1G06390/AT5G13180/AT4G14560/AT1G32130/AT5G08130/AT4G02330/AT2G39370/AT5G65430/AT1G13260/AT2G13790/AT1G78100/AT2G33810/AT4G33430/AT4G01330/AT3G50660/AT5G02800/AT2G44080/AT2G35270/AT1G71930/AT4G39070/AT2G37950,25
cluster2,GO:0010048,vernalization response,25/2331,116/20876,8.974179532559278e-4,0.00927528687213857,0.0072899671687617976,AT5G15020/AT1G52310/AT5G62165/AT4G37460/AT4G09680/AT4G31120/AT1G03280/AT3G08620/AT5G01670/AT5G55790/AT3G55320/AT3G26720/AT1G65280/AT1G28010/AT5G65050/AT3G57300/AT1G04950/AT2G33835/AT5G51230/AT2G40070/AT3G45190/AT4G26620/AT3G28380/AT2G45660/AT5G26720,25
cluster2,GO:0008380,RNA splicing,49/2331,280/20876,9.611090948040596e-4,0.009868643058412927,0.007756319010699429,AT3G04680/AT1G32490/AT2G06210/AT5G25060/AT4G08310/AT1G18040/AT1G22910/AT1G03280/AT2G37340/AT5G59180/AT5G25150/AT3G09900/AT1G43580/AT5G63370/AT5G53180/AT5G24360/AT4G04940/AT3G53500/AT3G54230/AT3G45590/AT1G09140/AT4G38220/AT3G01150/AT1G32750/AT3G30300/AT2G16800/AT4G37120/AT4G31580/AT1G04950/AT4G02680/AT5G16180/AT5G08430/AT5G01020/AT1G33470/AT1G55310/AT5G47620/AT2G16940/AT3G10330/AT1G07350/AT4G20440/AT5G51300/AT4G39260/AT3G11620/AT5G14500/AT3G46210/AT1G16610/AT3G11400/AT5G61880/AT2G35550,49
cluster2,GO:0009813,flavonoid biosynthetic process,40/2331,217/20876,9.859464136589401e-4,0.010057933869209057,0.007905093255105517,AT3G19370/AT5G49660/AT5G20700/AT3G57530/AT3G52400/AT5G41400/AT4G32150/AT2G36290/AT5G54160/AT3G15353/AT1G04220/AT5G43780/AT1G07000/AT1G12910/AT5G13180/AT1G66880/AT4G01900/AT1G59580/AT3G56240/AT3G11820/AT3G16340/AT1G28680/AT5G09220/AT2G34720/AT3G18280/AT3G19010/AT5G03555/AT1G13260/AT2G47890/AT2G26670/AT3G48100/AT5G35735/AT5G63710/AT3G52800/AT3G23000/AT4G34230/AT1G03080/AT1G50740/AT5G04080/AT4G38960,40
cluster2,GO:0015711,organic anion transport,52/2331,302/20876,0.0010010291041155424,0.010145914339132369,0.00797424203142636,AT4G02570/AT4G11670/AT5G17000/AT5G12860/AT2G27490/AT5G46410/AT5G65990/AT5G56350/AT1G79450/AT3G52400/AT3G53150/AT3G49210/AT5G40780/AT2G01170/AT5G43190/AT3G46280/AT3G52450/AT1G80510/AT1G25530/AT3G59700/AT3G05500/AT2G40420/AT2G39530/AT5G64280/AT5G59480/AT1G61890/AT3G06350/AT5G54300/AT3G11820/AT4G02330/AT5G39580/AT3G13320/AT5G09220/AT5G63850/AT1G51800/AT5G58290/AT2G47000/AT4G17650/AT4G24380/AT2G39200/AT4G34230/AT1G28380/AT2G17290/AT3G05710/AT1G64380/AT5G48430/AT1G52200/AT2G42360/AT3G13050/AT1G48640/AT5G16740/AT3G01760,52
cluster2,GO:0035194,posttranscriptional gene silencing by RNA,36/2331,190/20876,0.0010352682389639998,0.010425682073156691,0.008194127154553118,AT1G80070/AT4G16420/AT3G04680/AT3G54350/AT1G32490/AT1G52310/AT3G20150/AT2G06210/AT5G23570/AT5G15920/AT4G37460/AT2G17410/AT2G27170/AT1G48410/AT5G18620/AT3G53500/AT1G01040/AT2G27840/AT1G13220/AT3G54230/AT1G24450/AT2G04660/AT1G34355/AT2G27040/AT1G67140/AT2G28290/AT3G57300/AT4G02680/AT5G23080/AT4G32620/AT5G09860/AT2G31320/AT1G55310/AT3G12550/AT2G47230/AT2G35550,36
cluster2,GO:0009968,negative regulation of signal transduction,17/2331,68/20876,0.0010440277901472455,0.010446927760008424,0.008210825329149978,AT5G03730/AT3G11410/AT2G25490/AT3G10550/AT1G66340/AT1G05000/AT3G06110/AT2G26070/AT3G23150/AT1G71860/AT5G13530/AT5G57050/AT3G15210/AT5G25350/AT4G33360/AT1G04310/AT3G51060,17
cluster2,GO:0033043,regulation of organelle organization,45/2331,253/20876,0.0010764388862375888,0.010703072723286406,0.008412143994381692,AT4G14147/AT1G16710/AT1G02080/AT4G33240/AT3G15120/AT2G06210/AT4G01290/AT2G36850/AT1G69670/AT3G44600/AT5G25060/AT1G48410/AT5G25150/AT2G23740/AT5G13300/AT4G20260/AT5G18620/AT1G26110/AT5G15540/AT1G01510/AT3G43300/AT1G67580/AT3G26720/AT5G24740/AT2G35110/AT5G27540/AT1G63700/AT5G60040/AT5G12400/AT2G26650/AT1G50030/AT4G17140/AT4G30200/AT5G04320/AT5G19310/AT4G39680/AT5G12430/AT5G22010/AT3G20710/AT5G24630/AT1G70180/AT1G71930/AT3G49830/AT5G07780/AT2G33560,45
cluster2,GO:0031334,positive regulation of protein complex assembly,23/2331,105/20876,0.0011205240446122494,0.011071341346451848,0.008701586920424819,AT4G14147/AT1G16710/AT1G02080/AT4G01290/AT2G36850/AT1G69670/AT3G44600/AT1G48410/AT5G13300/AT1G26110/AT1G01510/AT3G26720/AT2G35110/AT1G63700/AT5G12400/AT2G26650/AT1G50030/AT4G17140/AT4G30200/AT5G12430/AT5G24630/AT1G71930/AT5G07780,23
cluster2,GO:0016441,posttranscriptional gene silencing,37/2331,198/20876,0.0011566109963002092,0.011201774764733812,0.008804101845309902,AT1G80070/AT4G16420/AT3G04680/AT3G54350/AT1G32490/AT1G52310/AT3G20150/AT2G06210/AT5G23570/AT5G15920/AT4G37460/AT2G17410/AT2G27170/AT1G48410/AT5G18620/AT3G53500/AT1G01040/AT2G27840/AT1G13220/AT3G54230/AT1G24450/AT2G04660/AT1G34355/AT2G27040/AT1G67140/AT2G28290/AT5G63110/AT3G57300/AT4G02680/AT5G23080/AT4G32620/AT5G09860/AT2G31320/AT1G55310/AT3G12550/AT2G47230/AT2G35550,37
cluster2,GO:0006623,protein targeting to vacuole,25/2331,118/20876,0.0011622465223753097,0.011201774764733812,0.008804101845309902,AT1G32230/AT5G66810/AT4G38630/AT3G20290/AT4G36630/AT1G65720/AT4G02350/AT2G01600/AT1G20110/AT4G32760/AT1G08190/AT4G32850/AT5G26980/AT1G32130/AT4G23700/AT5G22950/AT1G16180/AT2G26890/AT4G17170/AT3G52850/AT1G01550/AT4G22310/AT3G02470/AT1G15950/AT5G08290,25
cluster2,GO:0072665,protein localization to vacuole,25/2331,118/20876,0.0011622465223753097,0.011201774764733812,0.008804101845309902,AT1G32230/AT5G66810/AT4G38630/AT3G20290/AT4G36630/AT1G65720/AT4G02350/AT2G01600/AT1G20110/AT4G32760/AT1G08190/AT4G32850/AT5G26980/AT1G32130/AT4G23700/AT5G22950/AT1G16180/AT2G26890/AT4G17170/AT3G52850/AT1G01550/AT4G22310/AT3G02470/AT1G15950/AT5G08290,25
cluster2,GO:0072666,establishment of protein localization to vacuole,25/2331,118/20876,0.0011622465223753097,0.011201774764733812,0.008804101845309902,AT1G32230/AT5G66810/AT4G38630/AT3G20290/AT4G36630/AT1G65720/AT4G02350/AT2G01600/AT1G20110/AT4G32760/AT1G08190/AT4G32850/AT5G26980/AT1G32130/AT4G23700/AT5G22950/AT1G16180/AT2G26890/AT4G17170/AT3G52850/AT1G01550/AT4G22310/AT3G02470/AT1G15950/AT5G08290,25
