ID,Gene,Chromosome,Start,End,Strand,Interpro_ID,Ontology_ID,Best_TAIR,Best_sport,Best_trembl_plants,Description,L_fSC_1,L_fSC_2,L_fSC_3,L_fSC_4,L_AtSC_1,L_AtSC_2,L_AtSC_3,L_AtSC_4,L_AtSCMloti_1,L_AtSCMloti_2,L_AtSCMloti_3,L_AtSCMloti_4,L_LjSC_1,L_LjSC_2,L_LjSC_3,L_LjSC_4,L_mock_1,L_mock_2,L_mock_3,L_mock_4,fullSC_vs_Mock_pvalue,fullSC_vs_Mock_padj,fullSC_vs_Mock_log2FoldChange,AtSC_vs_Mock_pvalue,AtSC_vs_Mock_padj,AtSC_vs_Mock_log2FoldChange,AtSCMloti_vs_Mock_pvalue,AtSCMloti_vs_Mock_padj,AtSCMloti_vs_Mock_log2FoldChange,LjSC_vs_Mock_pvalue,LjSC_vs_Mock_padj,LjSC_vs_Mock_log2FoldChange,fullSC_vs_AtSC_pvalue,fullSC_vs_AtSC_padj,fullSC_vs_AtSC_log2FoldChange,fullSC_vs_AtSCMloti_pvalue,fullSC_vs_AtSCMloti_padj,fullSC_vs_AtSCMloti_log2FoldChange,fullSC_vs_LjSC_pvalue,fullSC_vs_LjSC_padj,fullSC_vs_LjSC_log2FoldChange,AtSC_vs_AtSCMloti_pvalue,AtSC_vs_AtSCMloti_padj,AtSC_vs_AtSCMloti_log2FoldChange,AtSC_vs_LjSC_pvalue,AtSC_vs_LjSC_padj,AtSC_vs_LjSC_log2FoldChange,Raw_L_AtSCMloti_1,Raw_L_AtSCMloti_2,Raw_L_AtSCMloti_3,Raw_L_AtSCMloti_4,Raw_L_LjSC_1,Raw_L_LjSC_2,Raw_L_LjSC_3,Raw_L_LjSC_4,Raw_L_mock_1,Raw_L_mock_2,Raw_L_mock_3,Raw_L_mock_4,Scale_L_AtSCMloti_1,Scale_L_AtSCMloti_2,Scale_L_AtSCMloti_3,Scale_L_AtSCMloti_4,Scale_L_LjSC_1,Scale_L_LjSC_2,Scale_L_LjSC_3,Scale_L_LjSC_4,Scale_L_mock_1,Scale_L_mock_2,Scale_L_mock_3,Scale_L_mock_4,cl
LotjaGi1g1v0215700.1,LotjaGi1g1v0215700,chr1,47535516,47542484,+,IPR003657 (WRKY domain),"GO:0003677, GO:0003700, GO:0005634, GO:0006351, GO:0006355, GO:0043565",AT5G15130.1 WRKY DNA-binding protein 72,sp|Q9LXG8|WRK72_ARATH Probable WRKY transcription factor 72,tr|A0A151S7G6|A0A151S7G6_CAJCA Putative WRKY transcription factor 72,WRKY family transcription factor,5.796647060167603,6.403971413864188,6.410298198407654,6.158610335138403,6.065573713524863,5.740243170697987,5.560798627865316,6.138535094666457,6.10996200072023,6.5993662393440715,6.510162165767907,6.276772507425442,6.1929805153126605,6.21489259785988,6.501730812238028,6.283462516131609,6.73612051355897,6.002946735842891,6.535512690509179,6.589199429111862,0.48284200229990787,0.9299472249805969,-0.23577914042285367,0.5239642961727382,0.9997675573659286,-0.3498255601686009,0.8478927961790114,0.9990301652970783,-0.059463429770546694,0.4014995089679263,0.9743688324109769,-0.31123826461729054,0.8058638178209915,0.9580317960397343,0.11404641974574721,0.5624888759276496,0.996004033709212,-0.17631571065230697,0.8451448358160231,0.98461173485367115,0.07545912419443689,0.5561197700746459,0.9998860959868132,-0.2903621303980542,0.9403997981969409,0.9992403910356497,-0.03858729555131033,6.156962204164386,6.504021894041401,6.434601284631694,6.256224287059287,6.177490036202494,6.1652262897171175,6.349189678724169,5.992375690657175,6.516384653208895,5.952648173108533,6.447995406742251,6.544661170084881,-0.6573062777089225,1.0385405541904853,0.6993288163545661,-0.17227936817441106,-0.5570005955943416,-0.6169252605181567,0.2819798544597282,-1.4615296595815916,1.098949027370302,-1.6556512667263659,0.7647768652343172,1.237117310694369,9
LotjaGi6g1v0155700.1,LotjaGi6g1v0155700,chr6,43476889,43480683,-,IPR003657 (WRKY domain),"GO:0003677, GO:0003700, GO:0005634, GO:0006351, GO:0006355, GO:0043565",AT1G62300.1 WRKY family transcription factor,sp|Q9C519|WRKY6_ARATH WRKY transcription factor 6,tr|K7LA71|K7LA71_SOYBN Uncharacterized protein,WRKY transcription factor,6.059235526753852,5.675064134108671,5.467602107419477,5.260446731272314,5.977901394169726,5.299547551022774,5.060144802038108,5.5151967689344366,5.611537708763533,5.87780013592653,5.490820737897247,5.840210653125685,5.728783908487478,5.4492889782963845,5.598505409762759,5.3482244843000055,5.384014485401436,5.735144847977455,5.320023435976563,5.456498052308857,0.5138539569887624,0.9422725617642874,-0.2140977084597,0.022381037913181395,0.6734594189563239,-1.219810737921482,0.6037415709902357,0.994838962831871,0.15596139622926547,0.8530904932725796,0.9947522017920506,-0.07045982099158503,0.02355443734010761,0.33663898927391134,1.005713029461782,0.2004217231431862,0.9794548832199205,-0.37005910468896547,0.7056949684498688,0.9658042173175392,-0.14363788746811496,0.0038213231561972662,0.6342915305492154,-1.3757721341507474,0.02022634179392918,0.8797582322395852,-1.149350916929897,5.498801358524304,6.02786070276302,5.660880417159608,5.977017685880346,5.700407554129727,5.496783891614837,5.819840820196477,5.733834165141494,5.660870061407138,5.870773428672115,5.598509322152305,5.68839199529875,-1.3536753545956624,1.7733205503171134,-0.39570994269277426,1.472813797498482,-0.16208549813004924,-1.3655995571126374,0.5438227104065215,0.035481895560562846,-0.3957711501847464,0.8448589927521643,-0.7643531975499486,-0.2331032462689997,10
LotjaGi1g1v0481400.1,LotjaGi1g1v0481400,chr1,99467641,99469779,+,IPR003657 (WRKY domain),"GO:0003677, GO:0003700, GO:0005634, GO:0006351, GO:0006355, GO:0043565",AT4G01250.1 WRKY family transcription factor,sp|O04609|WRK22_ARATH WRKY transcription factor 22,tr|A0A0R4J5X0|A0A0R4J5X0_SOYBN Uncharacterized protein,WRKY family transcription factor,5.87957639940809,6.2193528014518815,6.394257392946576,6.204762959842687,6.107604232493583,6.170236259977685,6.124233227155422,6.2442276613778676,6.305487154890158,6.570202198248396,6.487534348872243,6.590287365128012,6.504449246855518,6.396825858932734,6.765999350556262,6.703522435961462,6.417063868496753,6.181758471941484,6.430987489303524,6.574118886917913,0.518358346041514,0.9423848962859505,-0.13008055845376684,0.3102917436813052,0.9997675573659286,0.3294608522364928,0.11327944581928676,0.861223289927884,0.29196219592641176,0.047050499913177196,0.7537065703384432,0.46723443560571115,0.09209646484970259,0.5509322942579373,-0.45954141069025956,0.01959192276724137,0.6246832365685235,-0.4220427543801785,0.011122634000353728,0.33448951099834956,-0.5973149940594781,0.8961276608592191,0.9998860959868132,0.03749865631008102,0.6493733613727353,0.9992403910356497,-0.13777358336921838,6.362854099865453,6.465939720909924,6.3869914200019275,6.481667225727373,6.5509462190271455,6.387563488079998,6.649542265682339,6.52073727609971,6.298171628024083,6.0968786838152536,6.217687449559455,6.376472791329817,-0.24467028666578164,0.4413264395248097,-0.08404533795938114,0.5459871740346395,1.007013281418925,-0.08023843623304747,1.6631335485861467,0.8059839260158148,-0.6751082417900256,-2.014638423918455,-1.210700717030155,-0.15404292598350722,4
LotjaGi1g1v0694700.2,LotjaGi1g1v0694700,chr1,126264544,126273576,+,IPR003657 (WRKY domain),"GO:0003677, GO:0003700, GO:0005634, GO:0006351, GO:0006355, GO:0043565",AT2G37260.1 WRKY family transcription factor family protein,sp|Q9ZUU0|WRK44_ARATH WRKY transcription factor 44,tr|I1NA43|I1NA43_SOYBN WRKY transcription factor,WRKY transcription factor,4.7665285702590054,5.01574270771877,5.014774000552736,5.105025314806071,4.633626592540768,5.249914628507236,5.0733611302812776,4.807389966808872,4.974612375741588,5.3857057203953165,5.300365805482223,5.038057636543468,4.906781439690634,5.299660088844045,5.218553777017112,4.936857683805646,5.52631035871044,5.1179170546531365,5.123957961898399,5.067070282300863,0.5352292509197649,0.9433271054579082,-0.18819568257240915,0.967920442566487,0.9997675573659286,0.019753708861290128,0.8755622326109984,0.9995232812985415,0.04335024248773059,0.43629885174812594,0.9793892763139365,-0.27150138347921576,0.6155010110834278,0.902801727630727,-0.20794939143369928,0.3988245921510669,0.996004033709212,-0.23154592506013974,0.8160182122783006,0.9825349414215367,0.0833057009068066,0.9571722810246325,0.9998860959868132,-0.023596533626440465,0.5310099651240798,0.9992403910356497,0.2912550923405059,5.022649102363464,5.33484424674798,5.244316257223483,5.06677356109144,4.849588105306441,5.232878107810286,5.079476272105292,4.6442609366148195,5.289372254733913,5.088338503793578,5.13294579099602,5.127254267073279,-0.36353027006695937,1.2560384988702533,0.7864081821092409,-0.1346266609382,-1.2613154886912339,0.7270707135506832,-0.06872905039263137,-2.3264873076919703,1.0201443171316693,-0.02275462086160743,0.20865374829325686,0.17912793868752613,7
LotjaGi3g1v0393500.1,LotjaGi3g1v0393500,chr3,79260517,79263759,-,IPR003657 (WRKY domain),"GO:0003677, GO:0003700, GO:0005634, GO:0006351, GO:0006355, GO:0043565",AT2G46400.1 WRKY DNA-binding protein 46,sp|Q9SKD9|WRK46_ARATH Probable WRKY transcription factor 46,tr|B3IX40|B3IX40_LOTJA Transcription factor WRKY,Transcription factor WRKY,8.776802506480724,9.268841639116856,8.321689501231983,7.3818216240484915,8.80223015314341,7.240925841864998,7.435681185891255,8.452871106575634,8.93686796871689,8.592355753681982,7.383555355780711,8.18196975038216,7.659789623681224,7.682811125459304,8.200728456198021,7.350719757734186,8.097447438262007,7.374959996201841,7.400352296952839,8.050932703041282,0.5460049163083687,0.9462307812316996,0.3502063426018509,0.8711091594532392,0.9997675573659286,-0.1517290833591671,0.5072692703022337,0.9943697401985359,0.35641002748291534,0.6284410325185994,0.9938892627464001,-0.3014067109932577,0.5261231662665151,0.8775304208820517,0.501935425961018,0.9905576933966824,0.9997993295397554,-0.006203684881064435,0.3203605791423237,0.8492852759894237,0.6516130535951086,0.5461647185369387,0.9998860959868132,-0.5081391108420824,0.864464893288827,0.9992403910356497,0.14967762763409062,8.36265850050774,8.24868288144618,7.878669413344683,8.621931707403018,7.7682292300773295,7.7729750836852185,8.300741125441872,7.554992733897846,8.337944065444573,7.826406115281532,7.74488635742549,8.356555609555812,0.8755452993597345,0.540791849409576,-0.545960615677711,1.6370467608342107,-0.8703302718048385,-0.8563914059203619,0.6936901351955268,-1.4966190635578536,0.8029574733923588,-0.6994611579556507,-0.9388897340502675,0.8576207307752555,10
LotjaGi4g1v0029000.1,LotjaGi4g1v0029000,chr4,3586209,3592166,-,IPR003657 (WRKY domain),"GO:0003677, GO:0003700, GO:0005634, GO:0006351, GO:0006355, GO:0043565",AT1G68150.1 WRKY DNA-binding protein 9,sp|Q9C9F0|WRKY9_ARATH Probable WRKY transcription factor 9,tr|A0A0B2S4P3|A0A0B2S4P3_GLYSO Putative WRKY transcription factor 9,WRKY family transcription factor,6.592962003750744,6.681064032310396,7.11746378670322,7.362831116811019,6.695411706188044,6.825028683474147,6.814632748269143,6.96537767471561,6.788009699446292,6.9685442402752376,7.580558077856206,7.289887656988595,6.904690639143981,7.428822770210692,7.207395439043876,7.521814893891923,7.285796156924023,7.040742143280948,7.573773683576834,7.416538426846789,0.5708938098138177,0.9506457799557201,-0.13065547295844343,0.6765884527069256,0.9997675573659286,0.15815368961375081,0.8313695709620849,0.9986919187585789,0.045552388542148936,0.533934664211937,0.9877997858133746,0.16064479087897368,0.36945865651978416,0.8037007157416918,-0.28880916257219424,0.4041125960989799,0.996004033709212,-0.17620786150059237,0.2740059671052984,0.8245040025084817,-0.2913002638374171,0.7403842010146263,0.9998860959868132,0.11260130107160185,0.9943988027583239,0.999501115420694,-0.002491101265222873,7.059291808606377,7.0110021437825365,7.303081779576958,7.030468458449181,6.89959789412194,7.383481796530268,7.065065798617541,7.277043909744883,7.083169996560844,6.794370359541079,7.262244306917747,7.135330806110601,-0.2855260045809671,-0.5647062949196249,1.1239133677051172,-0.45216437937138687,-1.2087751837525509,1.5887353986332815,-0.25214444739663905,0.9733788778502591,-0.147477428965302,-1.8171342138488211,0.887816937645267,0.15408337100138256,4
LotjaGi1g1v0111800.1,LotjaGi1g1v0111800,chr1,17413050,17418026,+,IPR003657 (WRKY domain),"GO:0003677, GO:0003700, GO:0005634, GO:0006351, GO:0006355, GO:0043565",AT2G38470.1 WRKY DNA-binding protein 33,sp|Q6IEQ7|WRK24_ORYSJ WRKY transcription factor WRKY24,tr|A0A151U0U5|A0A151U0U5_CAJCA Putative WRKY transcription factor 33,WRKY transcription factor,9.97507017655907,10.331753099931108,10.092701605814904,9.96197238997752,9.977392160828062,9.176944378599702,9.613995444760832,9.87979247753085,10.165007436720636,10.191542005553833,9.991342893761951,10.147282881076793,9.661081566822945,9.761216142967161,10.010793760937904,9.870678793076552,10.125314581072605,9.777140321605337,9.992688183183514,10.175517841199635,0.6936800145234545,0.9540958872521362,0.10653006178118209,0.7301876333645791,0.9997675573659286,-0.15067619319776376,0.5547995721478032,0.9943697401985359,0.1480314289181846,0.3243785075239142,0.9661652618674952,-0.28615009782529494,0.4872238684478591,0.860076006992022,0.25720625497894584,0.8654157666606106,0.9979093904454971,-0.041501367137002504,0.199400968994696,0.771561957183013,0.39268015960647695,0.44778261263091507,0.9998860959868132,-0.29870762211594837,0.7410492226844666,0.9992403910356497,0.13547390462753114,10.069091772678902,10.003901794729389,10.027302119924961,10.16874358948011,9.726172005768412,9.771011700351062,9.921543422434386,9.73672209463096,10.062539717817215,9.817812470591539,9.894110804175257,10.08499999884513,0.8546082714604689,0.4219364743273447,0.5772465553295022,1.516006419138185,-1.421381328298881,-1.1237762078768296,-0.12468351344799648,-1.3513594315035196,0.8111216889965702,-0.813155250421625,-0.30675628928842213,0.9601926115851555,7
LotjaGi2g1v0299300.1,LotjaGi2g1v0299300,chr2,77357236,77379178,+,IPR003657 (WRKY domain),"GO:0003677, GO:0003700, GO:0005634, GO:0006351, GO:0006355, GO:0043565",AT1G13960.1 WRKY DNA-binding protein 4,sp|Q9XI90|WRKY4_ARATH Probable WRKY transcription factor 4,tr|I1J5V4|I1J5V4_SOYBN Uncharacterized protein,"WRKY transcription factor, putative",7.7042332485828515,7.66517501919834,7.605316244045551,7.485520038617813,7.566036756563866,7.76679173061667,7.645283359304911,7.346094362352995,7.752689915946391,7.55236760470237,7.439096909316157,7.559348721235855,7.434864179634284,7.380028309085999,7.430936599659922,7.426170201611567,7.539082859028144,7.347223195096496,7.631696339604738,7.760833381966778,0.6200643072607583,0.9540958872521362,-0.0836118437588694,0.8651891657136195,0.9997675573659286,-0.04636604749765307,0.679805942492805,0.9962687944457931,-0.06476350151818837,0.44900639980062595,0.982184760237796,-0.14991897591009043,0.8698078664389873,0.973473060145115,-0.037245796261216324,0.9007719748153943,0.9997993295397554,-0.018848342240681038,0.7383219671158151,0.9695604802397795,0.06630713215122103,0.939868898442938,0.9998860959868132,0.018397454020535286,0.6869966623503156,0.9992403910356497,0.10355292841243734,7.633926971249854,7.4628700676766115,7.525772440353578,7.579349861275378,7.51417645234888,7.434561110127791,7.479753147153337,7.557611473617423,7.674885507807414,7.41644471320443,7.593750896154719,7.69137197694841,0.9557348680060986,-0.9258384094129887,-0.23393167520415462,0.35540346049428817,-0.361483973294073,-1.2372282272033328,-0.7401297328242775,0.11628788867598348,1.4062661605703872,-1.4365030160137,0.5138104106384965,1.587612245567253,9
LotjaGi3g1v0330600.1,LotjaGi3g1v0330600,chr3,69853846,69861784,-,IPR003657 (WRKY domain),"GO:0003677, GO:0003700, GO:0005634, GO:0006351, GO:0006355, GO:0043565",AT5G56270.1 WRKY DNA-binding protein 2,sp|Q9FG77|WRKY2_ARATH Probable WRKY transcription factor 2,tr|K7KYM6|K7KYM6_SOYBN Uncharacterized protein,WRKY family transcription factor,6.251438007082796,5.842297792663037,5.523168699195328,5.375546151184375,6.285010035150227,6.363713197755493,6.007866565999818,6.014684828067664,5.730486196950925,5.6566221736520514,4.977347260928006,5.133257831134802,5.385934371032891,5.629658110043743,5.533192481180656,5.466501937525227,5.509798715994832,5.426823088339736,5.159363811395951,5.313315144136717,0.6233064377972279,0.9540958872521362,0.12029955407201323,0.3732894881173462,0.9997675573659286,0.32516880277343274,0.2035367851617048,0.9375988925851608,-0.2970374226695547,0.6626924854634955,0.9938892627464001,-0.12824704922905691,0.4887409125081362,0.8605696225147174,-0.20486924870141945,0.052219330901011315,0.8049197699313532,0.4173369767415679,0.38710046428643424,0.8797147207045626,0.24854660330107015,0.057386893934977444,0.9998860959868132,0.6222062254429874,0.18909880618241284,0.9992403910356497,0.45341585200248963,5.446500771470456,5.567266812903068,5.2593613120244695,5.440369110014321,5.365238609205424,5.644520844684938,5.609412752689073,5.569835265207675,5.601845495587462,5.688922378359641,5.504870552379386,5.653555519384563,-0.640079771120431,0.29340919093527656,-2.086617371306487,-0.6874758621114442,-1.2682143908141332,0.8905620419121627,0.6191859500224228,0.3132626352270254,0.5606930914870765,1.2337739340301033,-0.18889709137265745,0.9603976431111126,5
LotjaGi6g1v0149300.1,LotjaGi6g1v0149300,chr6,42493914,42502150,-,IPR003657 (WRKY domain),"GO:0003677, GO:0003700, GO:0005634, GO:0006351, GO:0006355, GO:0043565",AT4G26640.2 WRKY family transcription factor family protein,sp|Q93WV0|WRK20_ARATH Probable WRKY transcription factor 20,tr|A0A151S523|A0A151S523_CAJCA Putative WRKY transcription factor 20,WRKY family transcription factor,5.100948841599654,5.033178115692673,5.254702262047155,5.147533005909622,5.2290409054045774,5.000878405300152,5.652613662470268,5.091626987914192,4.886613502037029,5.280526798319834,5.0347997016778505,5.185621611238415,5.1637311439744185,5.439965699885393,5.76849492822491,5.111444003246022,5.428450272301084,5.299678789661321,5.466511152171611,5.1246705726855035,0.6814489314035808,0.9540958872521362,-0.11569138254604261,0.07944620297965153,0.9133083690714745,0.7845373033231642,0.34173613373515305,0.9930382313505282,-0.2527481330172394,0.29460933105643394,0.9624967754746219,0.3485108133467589,0.0159952334701982,0.2817667075925245,-0.9002286858692068,0.5981917512635657,0.996004033709212,0.1370567504711968,0.1615285200323552,0.7356590659461075,-0.4642021958928015,0.00961738982735245,0.8338673202367386,1.0372854363404036,0.30077507053282704,0.9992403910356497,0.43602648997640536,4.8645816544175755,5.103480572432459,4.989808950382993,5.100927877599282,5.255506198164626,5.457584511610366,5.663481892545025,4.971901469647152,5.365243146575163,5.262377570717035,5.233851448074008,4.89435173588323,-1.3157564213785207,-0.3200128234461997,-0.793802285796493,-0.33065259343231945,0.31363819851041314,1.1559115271908769,2.0141029355083737,-0.8684416330399942,0.77102772854426,0.34227845056732503,0.22338003013221325,-1.1916731133599276,8
LotjaGi4g1v0247200.1,LotjaGi4g1v0247200,chr4,59860168,59864886,+,IPR003657 (WRKY domain),"GO:0003677, GO:0003700, GO:0005634, GO:0006351, GO:0006355, GO:0043565",AT1G18860.1 WRKY DNA-binding protein 61,sp|Q9LXG8|WRK72_ARATH Probable WRKY transcription factor 72,tr|A0A151SL41|A0A151SL41_CAJCA Putative WRKY transcription factor 72,WRKY family transcription factor,6.31461147621985,6.979033118895282,7.293699194315415,7.396877756863546,6.553931293924986,6.27198331302057,7.119258840936446,7.2358907234714485,7.089870376740624,7.586034265022447,7.603006542360398,7.524996185036916,7.293222604923123,7.454862897290965,7.250214259274349,7.358921625351441,7.7008321403197995,7.211148354402773,7.433061828528423,7.53428413619561,0.7079673658606203,0.9562605771426065,-0.10524173366588922,0.2226904196681981,0.9997675573659286,0.5584457372004007,0.18411265264728593,0.9241405703236364,0.344342392281431,0.9265441186650119,0.9964721212959871,0.028312343529956076,0.0882687202162202,0.5441100869816439,-0.6636874708662899,0.07852664256606344,0.8864043134736738,-0.44958412594732017,0.6780411894265547,0.9595618184874036,-0.1335540771958453,0.6022931982280617,0.9998860959868132,0.21410334491896965,0.218221156185722,0.9992403910356497,0.5301333936704447,7.308353129906378,7.431901027865731,7.321195354756136,7.305429470460979,7.3060512130199005,7.373548720483036,6.938597439031413,6.804065000040911,7.286630146413581,6.9820246429187725,7.044838126196431,7.2174479893611645,0.5772668139669147,1.1973718254146268,0.6417238231026994,0.5625925386145715,0.5657131556625806,0.904493040463943,-1.2785912031262885,-1.953829236295744,0.4682359753207471,-1.0606237005745802,-0.7453536198179023,0.1210005872684092,10
LotjaGi1g1v0759200.1,LotjaGi1g1v0759200,chr1,133246781,133249194,-,IPR003657 (WRKY domain),"GO:0003677, GO:0003700, GO:0005634, GO:0006351, GO:0006355, GO:0043565",AT2G34830.1 WRKY DNA-binding protein 35,sp|O64747|WRK35_ARATH Probable WRKY transcription factor 35,tr|I3SFN8|I3SFN8_LOTJA Uncharacterized protein,WRKY family transcription factor,7.141033542026571,7.78678044118766,8.60156206017287,8.49222214499122,7.251681852298136,7.772267022431275,8.105977100377059,8.28395209344159,7.859893975267203,8.274172135368525,8.733685298996251,8.596732778048295,8.584729529229207,8.632054899064316,8.636029456619442,8.846876050862075,8.522327978707997,8.460495578039875,8.495526447876628,8.920460284504577,0.7192111609276113,0.9571808056984461,-0.09296700371510765,0.06898130763280085,0.8969898868281422,0.7640883508226725,0.4757796860728723,0.9943697401985359,0.17103968218750149,0.04662838505324065,0.7509980564348375,0.5565963840903868,0.016589532262344796,0.2876584919514052,-0.85705535453778,0.2636065516017794,0.9950045354242046,-0.2640066859026091,0.027059195417510677,0.45591074833807577,-0.6495633878054945,0.11646236755586997,0.9998860959868132,0.593048668635171,0.5981407405021202,0.9992403910356497,0.20749196673228565,8.262051910998462,8.24218697754921,8.287839944969738,8.171212470232183,8.61380813885494,8.562742407836428,8.34985272554946,8.366875170109042,8.151691275994501,8.069031732338544,7.9157638496163685,8.395046920764104,-0.1033156533270358,-0.20446664300094822,0.027995391061951407,-0.5658643630122318,1.6878048990040573,1.4277814136931206,0.3437605630971118,0.43043777841573355,-0.665265054275683,-1.086162243191701,-1.8665926464537275,0.5738865579893437,4
LotjaGi1g1v0020300.1,LotjaGi1g1v0020300,chr1,2496755,2502707,-,IPR003657 (WRKY domain),"GO:0003677, GO:0003700, GO:0005634, GO:0006351, GO:0006355, GO:0043565",AT4G26640.2 WRKY family transcription factor family protein,sp|Q93WV0|WRK20_ARATH Probable WRKY transcription factor 20,tr|I1JJG7|I1JJG7_SOYBN Uncharacterized protein,WRKY family transcription factor,6.973787995291311,6.52970727961198,6.628083970064817,6.723618654640871,6.845346408783352,6.8439419102044425,6.733433530837076,6.635123672352049,6.565474953320439,6.589882979046175,6.517475041022504,6.710244757231466,6.809883304496348,6.741839383238207,6.586566862026835,6.814706485445255,6.594687058527452,6.500903593594215,6.753895032346526,6.63566138988399,0.7352834770121907,0.9589009991124999,0.0640014463724316,0.9010352403612709,0.9997675573659286,-0.03798805840578287,0.6537535659387337,0.9960016072428073,-0.0800369628782382,0.2977821300432999,0.9624967754746219,0.23648828988959777,0.6869511520214925,0.9252419851261529,0.10198950477821447,0.39819167226961505,0.996004033709212,0.1440384092506698,0.43882623994289666,0.9044385563971478,-0.17248684351716614,0.8773437950276818,0.9998860959868132,0.042048904472455316,0.3355397039297333,0.9992403910356497,-0.27447634829538065,6.547677120009838,6.63478398097987,6.548139885689254,6.713824565111951,6.818667517673231,6.7654434165832,6.656714418813395,6.949982063786292,6.697048349791868,6.519964213710957,6.787017677312301,6.648430611643389,-1.1333265950801599,-0.44279960767230925,-1.1296580873768096,0.18378314179055347,1.0149104189862246,0.5929840887992845,-0.2689492473094377,2.0558874088639434,0.05079213171308555,-1.3530166342547503,0.7640109069042634,-0.3346179253638531,6
LotjaGi1g1v0626900.1,LotjaGi1g1v0626900,chr1,117574922,117578706,-,IPR003657 (WRKY domain),"GO:0003677, GO:0003700, GO:0005634, GO:0006351, GO:0006355, GO:0043565",AT5G13080.1 WRKY DNA-binding protein 75,sp|Q9FYA2|WRK75_ARATH Probable WRKY transcription factor 75,tr|I3SNS6|I3SNS6_LOTJA Uncharacterized protein,WRKY family transcription factor,5.742309345441028,6.310401328400304,6.503776881525695,6.181006716619527,6.0767624076345355,4.861758823383348,5.472581440210974,6.096834050013891,6.209362298699255,6.409990968083804,6.159910800139737,6.609886380095573,5.996807200706882,5.936005159646378,6.357934851361664,6.112477287573811,6.627603609576394,6.062551861498981,6.3557552722573565,6.677981102282628,0.7723463110088762,0.9636087771606171,-0.13152261002629087,0.6497322575422027,0.9997675573659286,-0.33630091940020135,0.9631584776221136,0.9999468772632418,0.019459243094246886,0.42516542752972536,0.9776535855447196,-0.3974134738586442,0.7436397868300288,0.9385921890894436,0.20477830937391045,0.7137406650329244,0.996004033709212,-0.15098185312053775,0.60962205214612,0.9426251944470454,0.26589086383235333,0.5932530924134052,0.9998860959868132,-0.3557601624944482,0.930164780118499,0.9992403910356497,0.061112554458442804,6.263665967648271,6.2565055248821375,6.04602597503372,6.491842743938608,6.055322171467125,5.921185320208576,6.198603269573419,5.856907849955186,6.461209289521208,5.9696054207080245,6.097286935076257,6.443129955482899,0.4251318458394524,0.39200447879708705,-0.5817667711762096,1.4807782724074272,-0.5387584654882038,-1.1593347134495302,0.12412310234578891,-1.456710646640387,1.3390543984229282,-0.9353219681679229,-0.3446109564122518,1.2554114235218135,7
LotjaGi1g1v0008300.1,LotjaGi1g1v0008300,chr1,1089072,1096825,+,IPR003657 (WRKY domain),"GO:0003677, GO:0003700, GO:0005634, GO:0006351, GO:0006355, GO:0043565",AT2G04880.2 zinc-dependent activator protein-1,sp|Q9SI37|WRKY1_ARATH WRKY transcription factor 1,tr|A0A0B2SJM8|A0A0B2SJM8_GLYSO WRKY transcription factor 1,WRKY family transcription factor,5.586821843977802,5.653080577284085,5.353027506321061,5.4242319789025055,5.485812308240307,5.2123340052108285,5.43350870039919,5.264284691352248,5.46264322805103,5.590488203793629,5.354536130210414,5.341764472167634,5.537476662086898,5.552492831767119,5.2866097916122055,5.205370812229522,5.373945514340954,5.326974673609243,5.498467421632935,5.56695238954383,0.7955817931043977,0.9660004687821984,-0.05781833492960454,0.5243211333351497,0.9997675573659286,-0.2282126077855864,0.7057348593642335,0.9962687944457931,-0.07918314160921258,0.647249628724022,0.9938892627464001,0.12943301908981159,0.5612178419436691,0.8916631940422838,0.17039427285598188,0.9142053968020882,0.9997993295397554,0.021364806679608033,0.4903034723512381,0.9149773144827626,-0.18725135401941612,0.6400711409559038,0.9998860959868132,-0.14902946617637386,0.2938619657726128,0.9992403910356497,-0.35764562687539797,5.337553269095853,5.530151516550783,5.456614522435169,5.3666661716188955,5.61644952699331,5.61689728896689,5.372216375401515,5.404856285091328,5.559171630592186,5.405995296157755,5.485867653060248,5.513465677897768,-1.3911623478124382,0.5993613131819276,-0.1606514526652093,-1.0902773601341378,1.491260559164356,1.4958882274566865,-1.0329154053986458,-0.6955784182305995,0.8992873218943658,-0.683806616005929,0.14168280757257262,0.42691137097706955,8
